Trade Name,Address,City,State,Zip,Occupation Code,Owner Name,Location 1
SEKISUI SAMURAI,239 DECATUR ST,NEW ORLEANS,LA,70130-1015,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SEKISUI SAMURAI,  L L C","239 DECATUR ST
NEW ORLEANS, LA 70130-1015
(29.953499582000063, -90.06580255299997)"
SHAYA RESTAURANT,4213 MAGAZINE ST,NEW ORLEANS,LA,70115,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SHAYA RESTAURANT, LLC","4213 MAGAZINE ST
NEW ORLEANS, LA 70115
(29.920957991000023, -90.09963239399997)"
SHE SHE'S,9000 CHEF MENTEUR HWY,NEW ORLEANS,LA,70127-4132,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),CODE INC,"9000 CHEF MENTEUR HWY
NEW ORLEANS, LA 70127-4132
(30.015393247000077, -89.98099576299995)"
SHEILA'S FANTASY,1300 NUNEZ ST,NEW ORLEANS,LA,70114,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),TRAMAIN LLC,"1300 NUNEZ ST
NEW ORLEANS, LA 70114
(29.942081621000057, -90.05051868699996)"
SHERATON NEW ORLEANS HOTEL & RESTAURANT,500 CANAL ST,New Orleans,LA,70130-2306,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SHERATON OPERATING CORP ATTN ACCOUNTS PAYABLE,"500 CANAL ST
New Orleans, LA 70130-2306
(29.95196704700004, -90.06756554399999)"
Shipwreck Bar,6001 France Rd,NEW ORLEANS,LA,70126,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),Ranoom Walk LLC.,"6001 France Rd
NEW ORLEANS, LA 70126
(30.02523391300008, -90.03555726899998)"
SIBERIA,2227 ST CLAUDE AVE,NEW ORLEANS,LA,70117,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),ST CLAUDE ST PROJECT LLC,"2227 ST CLAUDE AVE
NEW ORLEANS, LA 70117
(29.968798427000024, -90.05590214699998)"
SIDNEY'S NEWS STAND INC,917 DECATUR ST,NEW ORLEANS,LA,70116-3307,1150 - NEWS DEALERS & NEWSSTANDS,"SIDNEY'S NEWS STAND INC PAMPO, NORMA","917 DECATUR ST
NEW ORLEANS, LA 70116-3307
(29.958699404000072, -90.06108125299994)"
SIDNEY'S SALOON,1200 ST BERNARD AVE,NEW ORLEANS,LA,70116,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"TAROB HOLDINGS,LLC","1200 ST BERNARD AVE
NEW ORLEANS, LA 70116
(29.968201201000056, -90.06297378899995)"
SILKIES,3816 MAGNOLIA ST,NEW ORLEANS,LA,70115-6823,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),CHARLES FRANK III,"3816 MAGNOLIA ST
NEW ORLEANS, LA 70115-6823
(29.937493235000034, -90.09885575699997)"
SING SING,418 BOURBON ST,NEW ORLEANS,LA,70130,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),COOTIES CORPORATION,"418 BOURBON ST
NEW ORLEANS, LA 70130
(29.956610742000066, -90.06740883399999)"
SINGHA THAI CAFE,828 GRAVIER ST,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SINGHA LLC,"828 GRAVIER ST
NEW ORLEANS, LA 70130
(29.952092785000048, -90.07159335099999)"
SINGLETON MINI MART,7446 GARFIELD ST,NEW ORLEANS,LA,70118-3635,1101 - CONVENIENCE STORES,"NGU CORPORATION         NGUYEN, MAN V","7446 GARFIELD ST
NEW ORLEANS, LA 70118-3635
(29.93523821900004, -90.13237909099996)"
SISTA SISTA OF NEW ORLEANS,1534 MONROE ST,NEW ORLEANS,LA,70118,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"SISTA SISTA OF NEW ORLEANS, L.L.C.","1534 MONROE ST
NEW ORLEANS, LA 70118
(29.954171362000068, -90.13188015299994)"
SKINNY'S TAVERN & MARIE'S KITCHEN,3829 CLEMATIS ST,NEW ORLEANS,LA,70122-4801,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),J & M RESTAURANT CORP,"3829 CLEMATIS ST
NEW ORLEANS, LA 70122-4801
(29.997740459000056, -90.05369753799994)"
SLICE PIZZERIA,1513 ST CHARLES AVE,NEW ORLEANS,LA,70130-4445,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JUAN'S FLYING BURRITO   LLC,"1513 ST CHARLES AVE
NEW ORLEANS, LA 70130-4445
(29.938848318000055, -90.07581472899994)"
SLICE PIZZERIA,5538 MAGAZINE ST,NEW ORLEANS,LA,70115,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JUAN'S FLYING BURRITO, LLC","5538 MAGAZINE ST
NEW ORLEANS, LA 70115
(29.921143508000057, -90.11697308399994)"
SNAKE & JAKES CHRISTMAS       CLUB LOUNGE,7612 OAK ST,NEW ORLEANS,LA,70118-5018,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),CHRISTMAS CLUB INC,"7612 OAK ST
NEW ORLEANS, LA 70118-5018
(29.944135945000028, -90.12585754499997)"
SNEAKY PETE'S,135 CHARTRES ST,NEW ORLEANS,LA,70130,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),VONNA INVESTMENTS LLC,"135 CHARTRES ST
NEW ORLEANS, LA 70130
(29.95337052600007, -90.06751253899995)"
SNUG HARBOR JAZZ BISTRO OF LA,626 FRENCHMEN ST,NEW ORLEANS,LA,70116,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SNUG HARBOR JAZZ BISTRO OF LA LLC,"626 FRENCHMEN ST
NEW ORLEANS, LA 70116
(29.96381649800003, -90.05781737699994)"
SODEXO  -  PAN AMERICAN,601 POYDRAS ST,NEW ORLEANS,LA,70130-3311,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SODEXO OPERATIONS LLC,"601 POYDRAS ST
NEW ORLEANS, LA 70130-3311
(29.949538037000025, -90.06995537599994)"
SOHANA GROCERY,8900 CHEF MENTEUR HWY,NEW ORLEANS,LA,70127,1101 - CONVENIENCE STORES,SOHANA GROCERY STORE LLC,"8900 CHEF MENTEUR HWY
NEW ORLEANS, LA 70127
(30.015253821000044, -89.98155346799996)"
SOUTHERN OAKS PLANTATION,7816 HAYNE BLVD,NEW ORLEANS,LA,70126-1934,2065 - CATERERS,SOUTHERN OAKS PLANTATION INC,"7816 HAYNE BLVD
NEW ORLEANS, LA 70126-1934
(30.040084342000057, -90.00510034699994)"
SOUTHSHORE GRILL,7929 DOWNMAN RD,NEW ORLEANS,LA,70126-1223,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHARLIE MOSER, INC","7929 DOWNMAN RD
NEW ORLEANS, LA 70126-1223
(30.03185128800004, -90.02654200699999)"
SPECTRUM CATERING,1111 CANAL ST,NEW ORLEANS,LA,70112,2302 - THEATER CO & DINNER THEATERS,"FACILITY CONCESSION SERVICES, INC","1111 CANAL ST
NEW ORLEANS, LA 70112
(29.955953942000065, -90.07290406599998)"
SPEED RACER,8020 DOWNMAN RD,NEW ORLEANS,LA,70126,1101 - CONVENIENCE STORES,COMPAK DELI INC,"8020 DOWNMAN RD
NEW ORLEANS, LA 70126
(30.032279937000055, -90.02677015799998)"
SPIDERS  MEAT MARKET,3800 ST BERNARD AVE,NEW ORLEANS,LA,70122,1106 - GROCERY (EXC CONVENIENCE) STORES,SPIDERS I LLC,"3800 ST BERNARD AVE
NEW ORLEANS, LA 70122
(29.995865527000035, -90.07906762099998)"
SPIRITS,315 MAGAZINE ST,NEW ORLEANS,LA,70130-2424,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),NEW ORLEANS BEVERAGE CO. LLC,"315 MAGAZINE ST
NEW ORLEANS, LA 70130-2424
(29.95017985800007, -90.06784093899995)"
SPIRITS ON BOURBON,615 BOURBON ST,NEW ORLEANS,LA,70130,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"TURTLE BAY ON BOURBON, LLC","615 BOURBON ST
NEW ORLEANS, LA 70130
(29.95813060200004, -90.06613325799998)"
SPITFIRE,1135 DECATUR ST,NEW ORLEANS,LA,70116,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),SPITFIRES LLC,"1135 DECATUR ST
NEW ORLEANS, LA 70116
(29.960559612000054, -90.05941314999995)"
SPORTSMAN'S LOUNGE,3120 DIANA ST,NEW ORLEANS,LA,70114-1606,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"LLOYD, RICHARD","3120 DIANA ST
NEW ORLEANS, LA 70114-1606
(29.94376856200006, -90.02242951299996)"
SPRINGHILL SUITES BY MARRIOTT-[REST],301 ST JOSEPH ST,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SPRINGHILL SMC LLC,"301 ST JOSEPH ST
NEW ORLEANS, LA 70130
(29.94306797400003, -90.06627498799998)"
SPUR GENERAL MEYER,4901 GENERAL MEYER AVE,NEW ORLEANS,LA,70131-3538,1131 - GASOLINE STATIONS W/CONVENIENCE STORES,SPUR GENERAL MEYER LLC,"4901 GENERAL MEYER AVE
NEW ORLEANS, LA 70131-3538
(29.931624664000026, -90.00251232199997)"
SQUARE ROOT,1800 MAGAZINE ST,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SQUARE ROOT RESTAURANT,L.L.C.","1800 MAGAZINE ST
NEW ORLEANS, LA 70130
(29.931867795000073, -90.07346292199998)"
ST JAMES CHEESE COMPANY,5004 PRYTANIA st,NEW ORLEANS,LA,70115,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ST  JAMES CHEESE COMPANY, LLC","5004 PRYTANIA st
NEW ORLEANS, LA 70115
(29.92458306900005, -90.10910184599999)"
ST JOE'S,5535 MAGAZINE ST,NEW ORLEANS,LA,70115-3151,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),PUNCHIE'S INC,"5535 MAGAZINE ST
NEW ORLEANS, LA 70115-3151
(29.92119208400004, -90.11686254799997)"
ST ROCH SEAFOOD KITCHEN #2,4039 LOUISA ST,NEW ORLEANS,LA,70126,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THANG C VAN INC,"4039 LOUISA ST
NEW ORLEANS, LA 70126
(30.001783646000035, -90.03524864799994)"
ST ROCH TAVERN,1200 ST ROCH AVE,NEW ORLEANS,LA,70117-8305,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),SOLARIUM ENT INC,"1200 ST ROCH AVE
NEW ORLEANS, LA 70117-8305
(29.96992881600005, -90.05239229699998)"
ST. CHARLES TAVERN,1433 ST CHARLES AVE,NEW ORLEANS,LA,70130,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"ULUSAN, LLC","1433 ST CHARLES AVE
NEW ORLEANS, LA 70130
(29.939249312000072, -90.07551398399994)"
ST. CLAUDE INTERNET CAFE LLC,6001 ST CLAUDE AVE,NEW ORLEANS,LA,70117,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ST. CLAUDE INTERNET CAFE LLC,"6001 ST CLAUDE AVE
NEW ORLEANS, LA 70117
(29.960356811000054, -90.01203132199998)"
STABLE KITCHEN,1751 GENTILLY BLVD,NEW ORLEANS,LA,70119,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),15 LOMELI LLC,"1751 GENTILLY BLVD
NEW ORLEANS, LA 70119
(29.98391317000005, -90.07676353099998)"
STANLEY,547 ST ANN ST,NEW ORLEANS,LA,70116,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"STANLEY OF NEW ORLEANS, LLC","547 ST ANN ST
NEW ORLEANS, LA 70116
(29.95799843800006, -90.06265565399997)"
STARZ FOOD & SPIRITS,10711 CHEF MENTEUR HWY,NEW ORLEANS,LA,70127,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),PEDDLING GROUP INC,"10711 CHEF MENTEUR HWY
NEW ORLEANS, LA 70127
(30.02026282500003, -89.96143766799997)"
STAYBRIDGE SUITES NEW ORLEANS,501 TCHOUPITOULAS ST,NEW ORLEANS,LA,70130,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,"HOSPITALITY MANAGEMENT ADVISORS, INC","501 TCHOUPITOULAS ST
NEW ORLEANS, LA 70130
(29.94850904900005, -90.06705047399998)"
STEAMER NATCHEZ  N O STEAMBOAT CO, TOULOUSE ST,NEW ORLEANS,LA,70130,"2035 - SCENIC & SIGHTSEEING TRANS, WATER","N O STEAMBOAT CO        DOW JR, WILBUR","TOULOUSE ST
NEW ORLEANS, LA 70130
(29.95669522000003, -90.06464138499996)"
STEIN'S MARKET AND DELI,2207 MAGAZINE ST,NEW ORLEANS,LA,70130,"1169 - MISC STORE RTLERS (EX TOBAC), ALL OTH",AU LAIT CRU LLC,"2207 MAGAZINE ST
NEW ORLEANS, LA 70130
(29.92943417600003, -90.07704651899996)"
STEMWAY FOOD STORE,4350 STEMWAY DR,NEW ORLEANS,LA,70126,1106 - GROCERY (EXC CONVENIENCE) STORES,"STEMWAY FOOD STORE, LLC","4350 STEMWAY DR
NEW ORLEANS, LA 70126
(30.011846524000077, -90.01777198999997)"
STERLING XPRESS,1667 TCHOUPITOULAS ST,NEW ORLEANS,LA,70130,1101 - CONVENIENCE STORES,STERLING FRESH FOODS LLC,"1667 TCHOUPITOULAS ST
NEW ORLEANS, LA 70130
(29.929219851000028, -90.06669096199994)"
STILETTO'S/FAIS DEAUX DEAUX,323-25 BOURBON ST,NEW ORLEANS,LA,70130,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),TEMPTATIONS INC.,"323-25 BOURBON ST
NEW ORLEANS, LA 70130
(29.955726577000064, -90.06827889499993)"
STOP & CARRY GROCERY,1328 DANTE ST,NEW ORLEANS,LA,70118-2006,1101 - CONVENIENCE STORES,MAMA INC,"1328 DANTE ST
NEW ORLEANS, LA 70118-2006
(29.950062325000033, -90.13021049699995)"
STORE #142,2601 GENERAL DE GAULLE DR,NEW ORLEANS,LA,70114,1131 - GASOLINE STATIONS W/CONVENIENCE STORES,2601 GEN DEGAULLE LLC,"2601 GENERAL DE GAULLE DR
NEW ORLEANS, LA 70114
(29.92903328700004, -90.03212193699994)"
SUCRE,3930 EUPHROSINE ST,NEW ORLEANS,LA,70125,"1111 - SPECIALTY FOOD STORES, ALL OTHER",SUCRE LLC,"3930 EUPHROSINE ST
NEW ORLEANS, LA 70125
(29.956676423000033, -90.09695449199995)"
SUGAR PARK,3054 ST CLAUDE AVE,NEW ORLEANS,LA,70117,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SUGAR PARK LLC,"3054 ST CLAUDE AVE
NEW ORLEANS, LA 70117
(29.967673800000057, -90.04462706999999)"
Suis Generis,3219 Burgundy St,NEW ORLEANS,LA,70117,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"The Huey Suis Generis, L.L.C.","3219 Burgundy St
NEW ORLEANS, LA 70117
(29.964976663000073, -90.04289595199998)"
SUKHOTHAI,4519 MAGAZINE ST,NEW ORLEANS,LA,70115,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SUKHOTHAI, LLC","4519 MAGAZINE ST
NEW ORLEANS, LA 70115
(29.920677986000044, -90.10334274199994)"
SUNSET BAR & GRILL,5750 HAYNE BLVD,NEW ORLEANS,LA,70126-1252,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SUNSET BAR & GRILL INC,"5750 HAYNE BLVD
NEW ORLEANS, LA 70126-1252
(30.03254115200008, -90.02806374299996)"
SUPER CAJUN SEAFOOD,5971 BULLARD AVE,NEW ORLEANS,LA,70128,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TONY & JOHNNY LE LLC,"5971 BULLARD AVE
NEW ORLEANS, LA 70128
(30.04156963300005, -89.95710780899998)"
SUPER DISCOUNT CITY,1600 NEWTON ST,NEW ORLEANS,LA,70114,1106 - GROCERY (EXC CONVENIENCE) STORES,SDC SUPER DISCOUNT INC,"1600 NEWTON ST
NEW ORLEANS, LA 70114
(29.945177802000046, -90.04059869299994)"
SUPERIOR GRILL,3636 ST CHARLES AVE,NEW ORLEANS,LA,70115,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SUPERIOR BAR & GRILL INC,"3636 ST CHARLES AVE
NEW ORLEANS, LA 70115
(29.927134221000074, -90.09431346199995)"
SUPERMERCADO LAS ACACIAS,4929 FRERET ST,NEW ORLEANS,LA,70115,1101 - CONVENIENCE STORES,"SUPERMACADO LAS ACACIAS, LLC","4929 FRERET ST
NEW ORLEANS, LA 70115
(29.934977804000027, -90.10825030999996)"
SUSHI BROTHER'S,1612 ST CHARLES AVE,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SUSHI BROTHER'S INC,"1612 ST CHARLES AVE
NEW ORLEANS, LA 70130
(29.937993325000036, -90.07615580499998)"
SWEET LORRAINE'S JAZZ CLUB,1931 ST CLAUDE AVE,NEW ORLEANS,LA,70116-1541,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),SWEET LORRAINE'S JAZZ CLUB LLC,"1931 ST CLAUDE AVE
NEW ORLEANS, LA 70116-1541
(29.968367474000047, -90.05959290599998)"
SWIRL,3141 3143 PONCE DE LEON ST,NEW ORLEANS,LA,70119,"1110 - BEER, WINE & LIQUOR STORES","BEVO VINO, LLC","3141 3143 PONCE DE LEON ST
NEW ORLEANS, LA 70119
(29.980488326000057, -90.08430935099994)"
SYLVAIN,625 CHARTRES ST,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SHINY NEW QUARTERS,LLC","625 CHARTRES ST
NEW ORLEANS, LA 70130
(29.95711083300006, -90.06416285599994)"
T & T FOOD MART,6419 GENERAL MEYER AVE,NEW ORLEANS,LA,70131-2019,1106 - GROCERY (EXC CONVENIENCE) STORES,SAMZI  G INC,"6419 GENERAL MEYER AVE
NEW ORLEANS, LA 70131-2019
(29.92360478200004, -89.98458051199998)"
T J QUILL'S,7600 MAPLE ST,NEW ORLEANS,LA,70118,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),TMS REALTY LLC,"7600 MAPLE ST
NEW ORLEANS, LA 70118
(29.941308440000057, -90.12886924099996)"
TABLEAU,616 ST PETER ST,NEW ORLEANS,LA,70116,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LE PETIT RESTAURANT LLC,"616 ST PETER ST
NEW ORLEANS, LA 70116
(29.95763627300005, -90.06421586099998)"
TACOS & BEER,1622-26 ST CHARLES AVE,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TACO EMPIRE LLC,"1622-26 ST CHARLES AVE
NEW ORLEANS, LA 70130
(29.938107175000027, -90.07606559099997)"
TAQUERIA CORONA,5932 MAGAZINE ST,NEW ORLEANS,LA,70115,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),TAQUERIA CORONA INC,"5932 MAGAZINE ST
NEW ORLEANS, LA 70115
(29.921874055000046, -90.12063733999997)"
TASTEE #21,2549 ESPLANADE AVE,NEW ORLEANS,LA,70119-2406,1108 - BAKED GOODS STORES,"MONICO, INC","2549 ESPLANADE AVE
NEW ORLEANS, LA 70119-2406
(29.975853849000032, -90.07798447599998)"
TCHOUP-STOP,5600 TCHOUPITOULAS ST,NEW ORLEANS,LA,70115-2024,1101 - CONVENIENCE STORES,UPTOWN GAS STATION MANAGLLC,"5600 TCHOUPITOULAS ST
NEW ORLEANS, LA 70115-2024
(29.916432980000025, -90.11861508499999)"
TED'S FROSTOP,3100 Calhoun St,NEW ORLEANS,LA,70125,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"Chris Kan, LLC","3100 Calhoun St
NEW ORLEANS, LA 70125
(29.94694540300003, -90.11342751199999)"
TEMPTATIONS FAIS DEAUX DEAUX,327 BOURBON ST,NEW ORLEANS,LA,70130,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),BOURBON BURLESQUE CLUB  INC,"327 BOURBON ST
NEW ORLEANS, LA 70130
(29.956020774000024, -90.06801262899995)"
TERRANOVA BROS SUPERETTE,3308 ESPLANADE AVE,NEW ORLEANS,LA,70119-3132,1101 - CONVENIENCE STORES,"TERRANOVA, BENJAMIN A","3308 ESPLANADE AVE
NEW ORLEANS, LA 70119-3132
(29.980955185000028, -90.08545758999998)"
TEX MART,6733 CHEF MENTEUR HWY,NEW ORLEANS,LA,70126,1101 - CONVENIENCE STORES,TEX MART INC,"6733 CHEF MENTEUR HWY
NEW ORLEANS, LA 70126
(30.01127844900003, -90.00952280399997)"
THE 700 CLUB,700 BURGUNDY ST,NEW ORLEANS,LA,70116,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),700 BURGUNDY LLC,"700 BURGUNDY ST
NEW ORLEANS, LA 70116
(29.959921248000057, -90.06733854399994)"
THE ALIBI,811 IBERVILLE ST,NEW ORLEANS,LA,70112,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"IBERVILLE LOUNGE, L.L.C.","811 IBERVILLE ST
NEW ORLEANS, LA 70112
(29.954904213000077, -90.06938499699999)"
THE ALLWAYS LOUNGE,2240 ST CLAUDE AVE,NEW ORLEANS,LA,70117-8421,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"PIETY & DESIRE, LLC","2240 ST CLAUDE AVE
NEW ORLEANS, LA 70117-8421
(29.968603692000045, -90.05564864499996)"
THE BAR & STEAKHOUSE AT GALATOIRE'S,215 BOURBON ST,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NEW ORLEANS EQUITY LLC,"215 BOURBON ST
NEW ORLEANS, LA 70130
(29.954980264000028, -90.06894252099994)"
THE BEACH ON BOURBON,227 BOURBON ST,NEW ORLEANS,LA,70130,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),JTMC ENTERPRISES LLC,"227 BOURBON ST
NEW ORLEANS, LA 70130
(29.955249898000034, -90.06870284599995)"
THE BIG EASY FOOD AND GAS,2201 CANAL ST,NEW ORLEANS,LA,70119,1131 - GASOLINE STATIONS W/CONVENIENCE STORES,CANAL STREET MARKET LLC,"2201 CANAL ST
NEW ORLEANS, LA 70119
(29.962614131000066, -90.08277451199996)"
THE BLIND PELICAN,1628 ST CHARLES AVE,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"3705 IBERVILLE,LLC","1628 ST CHARLES AVE
NEW ORLEANS, LA 70130
(29.937773239000023, -90.07630675399997)"
THE BLUE CRAB RESTAURANT & OYSTER BAR,7900 LAKESHORE DR,NEW ORLEANS,LA,70124,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LAKEVIEW LANDINGS, LLC","7900 LAKESHORE DR
NEW ORLEANS, LA 70124
(30.027522348000048, -90.10866265899995)"
THE BOONDOCK SAINT,731 ST PETER ST,NEW ORLEANS,LA,70116,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"THE BOONDOCK SAINT, LLC","731 ST PETER ST
NEW ORLEANS, LA 70116
(29.958444023000027, -90.06534509699998)"
THE BOOT,1039 BROADWAY ST,NEW ORLEANS,LA,70118-5240,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"CJN, INC","1039 BROADWAY ST
NEW ORLEANS, LA 70118-5240
(29.940890978000027, -90.12394647399998)"
The Bouligny Tavern,3641 Magazine St,NEW ORLEANS,LA,70115,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"Harris Jelk Enterprises, LLC","3641 Magazine St
NEW ORLEANS, LA 70115
(29.921787634000054, -90.09284775899994)"
THE BULLDOG,5135 CANAL BLVD,NEW ORLEANS,LA,70124-1709,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),BEER BUDS LLC,"5135 CANAL BLVD
NEW ORLEANS, LA 70124-1709
(29.983741660000078, -90.11031024999994)"
THE CANNERY,3803 TOULOUSE ST,NEW ORLEANS,LA,70119,3364 - RECEPTION HALL,"TOULOUSE GOURMET, LLC","3803 TOULOUSE ST
NEW ORLEANS, LA 70119
(29.976498827000057, -90.09420987699997)"
The Caribbean Palace,4300 Washington Ave,NEW ORLEANS,LA,70125,3364 - RECEPTION HALL,The Caribbean Palace LLC.,"4300 Washington Ave
NEW ORLEANS, LA 70125
(29.953795718000038, -90.10230684099997)"
THE CLUB MS. MAE'S,4336 MAGAZINE ST,NEW ORLEANS,LA,70115,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),THE CLUB MS. MAE'S LLC,"4336 MAGAZINE ST
NEW ORLEANS, LA 70115
(29.92079321500006, -90.10118912699994)"
The Company Burger,4600 Freret St,NEW ORLEANS,LA,70115,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"Bids Corp, LLC","4600 Freret St
NEW ORLEANS, LA 70115
(29.93499278300004, -90.10598838099997)"
The Copper Monkey Grill,725 Conti St,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),Rebirth Investment LLC,"725 Conti St
NEW ORLEANS, LA 70130
(29.956064561000062, -90.06737426499996)"
THE COURTYARD BREWERY,1020 ERATO ST,NEW ORLEANS,LA,70130,2802 - BREWERIES,THE COURTYARD BREWERY LLC,"1020 ERATO ST
NEW ORLEANS, LA 70130
(29.939143302000048, -90.07042665999995)"
THE CRAZY LOBSTER BAR & GRILL,1 POYDRAS ST,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),A BAR & GRILL WITH A BITE,"1 POYDRAS ST
NEW ORLEANS, LA 70130
(29.948093973000027, -90.06331982599994)"
THE DELACHAISE,3442 ST CHARLES AVE,NEW ORLEANS,LA,70115-4536,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FOUR BLIND MICE, LLC","3442 ST CHARLES AVE
NEW ORLEANS, LA 70115-4536
(29.927694230000043, -90.09265187099999)"
THE DISTRICT,711 TCHOUPITOULAS ST,NEW ORLEANS,LA,70130,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),DISTRICT LOUNGE LLC,"711 TCHOUPITOULAS ST
NEW ORLEANS, LA 70130
(29.946191810000073, -90.06743187899997)"
THE DUGOUT SPORTS BAR & GRILL,4501 EVE ST,NEW ORLEANS,LA,70125,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"THE DUGOUT SPORTS BAR & GRILL,LLC","4501 EVE ST
NEW ORLEANS, LA 70125
(29.95465532000003, -90.10498704799994)"
THE DUNGEON,738 TOULOUSE ST,NEW ORLEANS,LA,70130,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"ST PETER ST BAR, INC","738 TOULOUSE ST
NEW ORLEANS, LA 70130
(29.957697344000053, -90.06619663299995)"
THE EIFFEL SOCIETY,2040 ST CHARLES AVE,NEW ORLEANS,LA,70130,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LVX NEW ORLEANS LLC,"2040 ST CHARLES AVE
NEW ORLEANS, LA 70130
(29.934837225000024, -90.07929461999998)"
THE EVANGELINE LOUNGE,4501 TOULOUSE ST,NEW ORLEANS,LA,70119,1126 - DRINKING PLACES (ALCOHOLIC BEVERAGES),BIG EASY EVANGELINE LOUNGE L.L.C.,"4501 TOULOUSE ST
NEW ORLEANS, LA 70119
(29.981464309000046, -90.10167538999997)"
THE EVERYTHING SHOPPE,444 CANAL ST,NEW ORLEANS,LA,70130-2304,"1110 - BEER, WINE & LIQUOR STORES",MAGNOLIA ENTERPRISES INC,"444 CANAL ST
NEW ORLEANS, LA 70130-2304
(29.951555632000066, -90.06695850099999)"
THE FRANKLIN,2600 DAUPHINE ST,NEW ORLEANS,LA,70117,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THE FRANKLIN LLC,"2600 DAUPHINE ST
NEW ORLEANS, LA 70117
(29.965743728000064, -90.05099688399997)"
